pack_code,pack_name,type_code,type_name,subtype_code,subtype_name,faction_code,faction_name,position,exceptional,myriad,code,name,real_name,text/0,real_text,quantity,health_per_investigator,deck_limit,real_slot,traits,real_traits,is_unique,hidden,permanent,double_sided,url,subname,skill_willpower,skill_intellect,skill_combat,skill_agility,health,sanity,deck_requirements/size,deck_requirements/card/01006/90030,deck_requirements/card/01006/98005,deck_requirements/card/01006/01006,deck_requirements/card/01007/90031,deck_requirements/card/01007/98006,deck_requirements/card/01007/01007,deck_requirements/random/0/target,deck_requirements/random/0/value,deck_options/0/faction/0,deck_options/0/faction/1,deck_options/0/level/min,deck_options/0/level/max,deck_options/1/faction/0,deck_options/1/level/min,deck_options/1/level/max,flavor,illustrator,back_text,back_flavor,octgn_id,imagesrc,backimagesrc,deck_requirements/card/01008/90002,deck_requirements/card/01008/01008,deck_requirements/card/01009/90003,deck_requirements/card/01009/01009,deck_requirements/card/01010/90009,deck_requirements/card/01010/01010,deck_requirements/card/01011/90010,deck_requirements/card/01011/01011,deck_requirements/card/01012/90018,deck_requirements/card/01012/01012,deck_requirements/card/01013/90019,deck_requirements/card/01013/01013,deck_requirements/card/01014/01014,deck_requirements/card/01015/01015,cost,skill_wild,slot/0,restrictions/investigator/01001,restrictions/investigator/01002,restrictions/investigator/01003,restrictions/investigator/01004,restrictions/investigator/01005,xp,duplicated_by/0,duplicated_by/1,enemy_damage,enemy_horror,enemy_fight,enemy_evade,duplicate_of_code,duplicate_of_name,deck_requirements/card/02006/02006,deck_requirements/card/02007/02007,deck_options/1/limit,deck_options/1/error,deck_requirements/card/02008/02008,deck_requirements/card/02009/02009,deck_options/0/not,deck_options/0/trait/0,deck_options/1/faction/1,deck_options/2/level/min,deck_options/2/level/max,deck_options/2/limit,deck_options/2/error,deck_requirements/card/02010/98002,deck_requirements/card/02010/02010,deck_requirements/card/02011/98003,deck_requirements/card/02011/02011,deck_requirements/card/02012/02012,deck_requirements/card/02013/02013,deck_requirements/card/02014/02014,deck_requirements/card/02015/02015,restrictions/investigator/02001,restrictions/investigator/02002,restrictions/investigator/02003,restrictions/investigator/02004,restrictions/investigator/02005,victory,exile,deck_requirements/card/03007/03007,deck_requirements/card/03008/03008,deck_requirements/card/03009/03009,deck_options/1/trait/0,deck_requirements/card/03010/03010,deck_requirements/card/03011/03011,deck_requirements/card/03012/03012,deck_requirements/card/03013/03013,deck_requirements/card/03014/03014,deck_requirements/card/03015/03015,deck_options/1/uses/0,deck_options/1/uses/1,deck_options/2/trait/0,deck_requirements/card/03016/03016,deck_requirements/card/03017/03017,deck_requirements/card/03018/03018,deck_requirements/card/03019/03019,deck_options/0/faction/2,deck_options/0/faction/3,deck_options/0/faction/4,deck_options/0/atleast/factions,deck_options/0/atleast/min,deck_options/0/error,restrictions/investigator/03001,linked_to_code,linked_to_name,linked_card/pack_code,linked_card/pack_name,linked_card/type_code,linked_card/type_name,linked_card/subtype_code,linked_card/subtype_name,linked_card/faction_code,linked_card/faction_name,linked_card/id,linked_card/position,linked_card/exceptional,linked_card/myriad,linked_card/encounter_position,linked_card/code,linked_card/name,linked_card/real_name,linked_card/subname,linked_card/bonded_to,linked_card/bonded_count,linked_card/cost,linked_card/text/0,linked_card/real_text,linked_card/quantity,linked_card/skill_willpower,linked_card/skill_intellect,linked_card/skill_combat,linked_card/skill_agility,linked_card/skill_wild,linked_card/xp,linked_card/shroud,linked_card/clues,linked_card/clues_fixed,linked_card/doom,linked_card/health,linked_card/health_per_investigator,linked_card/sanity,linked_card/enemy_damage,linked_card/enemy_horror,linked_card/enemy_fight,linked_card/enemy_evade,linked_card/victory,linked_card/vengeance,linked_card/deck_limit,linked_card/slot/0,linked_card/real_slot,linked_card/stage,linked_card/traits,linked_card/real_traits,linked_card/deck_requirements,linked_card/deck_options/0,linked_card/restrictions,linked_card/flavor,linked_card/illustrator,linked_card/is_unique,linked_card/exile,linked_card/hidden,linked_card/permanent,linked_card/double_sided,linked_card/back_text,linked_card/back_flavor,linked_card/back_name,linked_card/octgn_id,linked_card/url,linked_card/imagesrc,restrictions/investigator/03002,restrictions/investigator/03003,restrictions/investigator/03004,restrictions/investigator/03005,restrictions/investigator/03006,linked_card/encounter_code,linked_card/encounter_name,linked_card/spoiler,deck_requirements/card/04006/04006,deck_requirements/card/04007/04007,deck_requirements/card/04008/04008,deck_requirements/card/04009/04009,deck_requirements/card/04010/04010,deck_requirements/card/04011/04011,deck_requirements/card/04012/04012,deck_options/2/faction/0,deck_options/3/faction/0,deck_options/3/faction/1,deck_options/3/level/min,deck_options/3/level/max,deck_options/3/limit,deck_requirements/card/04013/04013,deck_requirements/card/04014/04014,deck_requirements/card/04015/04015,deck_requirements/card/04016/04016,restrictions/investigator/04001,restrictions/investigator/04002,restrictions/investigator/04003,restrictions/investigator/04004,restrictions/investigator/04005,deck_requirements/card/05007/98011,deck_requirements/card/05007/05007,deck_requirements/card/05008/98012,deck_requirements/card/05008/05008,deck_options/3/text/0,deck_options/4/faction/0,deck_options/4/faction/1,deck_options/4/level/min,deck_options/4/level/max,deck_options/4/limit,deck_options/4/error,deck_requirements/card/05009/05009,deck_requirements/card/05010/05010,deck_requirements/card/05011/05011,deck_requirements/card/05012/05012,deck_requirements/card/05013/05013,deck_requirements/card/05014/05014,deck_requirements/card/05015/05015,deck_requirements/card/05016/05016,deck_requirements/card/05017/05017,deck_requirements/card/05018/05018,deck_requirements/card/05019/05019,deck_options/3/trait/0,restrictions/investigator/98010,restrictions/investigator/05001,restrictions/investigator/05002,restrictions/investigator/05003,restrictions/investigator/05004,restrictions/investigator/05005,restrictions/investigator/05006,faction2_code,faction2_name,bonded_cards/0/count,bonded_cards/0/code,bonded_to,bonded_count,deck_requirements/card/06006/06006,deck_requirements/card/06007/06007,deck_requirements/card/06008/06008,deck_requirements/card/06009/06009,deck_options/0/name,deck_options/0/deck_size_select/0,deck_options/0/deck_size_select/1,deck_options/0/deck_size_select/2,deck_options/2/name,deck_options/2/faction_select/0,deck_options/2/faction_select/1,deck_options/2/faction_select/2,deck_options/2/type/0,deck_options/2/type/1,deck_requirements/card/06010/06010,deck_requirements/card/06011/06011,deck_requirements/card/06012/06012,deck_options/1/name,deck_options/1/faction_select/0,deck_options/1/faction_select/1,deck_options/1/faction_select/2,deck_options/1/type/0,deck_options/1/type/1,deck_requirements/card/06013/06013,deck_requirements/card/06014/06014,deck_requirements/card/06016/06016,deck_requirements/card/06017/06017,restrictions/investigator/06001,restrictions/investigator/06002,restrictions/investigator/06003,restrictions/investigator/06004,shroud,clues,restrictions/investigator/06005,bonded_cards/1/count,bonded_cards/1/code,bonded_cards/2/count,bonded_cards/2/code,deck_requirements/card/07006/07006,deck_requirements/card/07007/07007,deck_requirements/card/07008/07008,deck_requirements/card/07009/07009,deck_requirements/card/07010/07010,deck_requirements/card/07011/07011,deck_requirements/card/07012/98017,deck_requirements/card/07012/07012,deck_requirements/card/07013/98018,deck_requirements/card/07013/07013,deck_requirements/card/07014/98014,deck_requirements/card/07014/07014,deck_requirements/card/07015/98014,deck_requirements/card/07015/07015,deck_requirements/card/07016/98015,deck_requirements/card/07016/07016,restrictions/investigator/07001,restrictions/investigator/07002,restrictions/investigator/07003,restrictions/investigator/07004,restrictions/investigator/98013,restrictions/investigator/07005,deck_requirements/card/08002/08002,deck_requirements/card/08003/08003,deck_options/3/error,restrictions/investigator/08001,deck_requirements/card/08005/98008,deck_requirements/card/08005/08005,deck_requirements/card/08006/98009,deck_requirements/card/08006/08006,restrictions/investigator/98007,restrictions/investigator/08004,deck_requirements/card/08008/08008,deck_requirements/card/08009/08009,restrictions/investigator/08007,deck_requirements/card/08015/08015,restrictions/investigator/08010,deck_requirements/card/08017/08017,deck_requirements/card/08018/08018,restrictions/investigator/08016,faction3_code,faction3_name,deck_options/0/slot/0,deck_requirements/card/60102/60102,deck_requirements/card/60103/60103,restrictions/investigator/60101,deck_requirements/card/60202/60202,deck_requirements/card/60203/60203,restrictions/investigator/60201,deck_requirements/card/60302/60302,deck_requirements/card/60303/60303,restrictions/investigator/60301,deck_requirements/card/60402/60402,deck_requirements/card/60403/60403,restrictions/investigator/60401,deck_requirements/card/60502/60502,deck_requirements/card/60503/60503,restrictions/investigator/60501,alternate_of_code,alternate_of_name,deck_options/1/trait/1,deck_options/2/trait/1,restrictions/investigator/98016,deck_requirements/card/98020/98020,deck_requirements/card/98021/98021,restrictions/investigator/98019,deck_requirements/card/99002/99002,deck_requirements/card/99003/99003,restrictions/investigator/99001
rtptc,Return to the Path to Carcosa,asset,Asset,,,guardian,Guardian,1,false,false,52001,.32 Colt,.32 Colt,"Uses (6 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You deal +1 damage for this attack.
[free] Spend 1 resource: Return .32 Colt to your hand.","Uses (6 ammo).
[action] Spend 1 ammo: <b>Fight.</b> You deal +1 damage for this attack.
[free] Spend 1 resource: Return .32 Colt to your hand.",2,false,2,Hand,Item. Weapon. Firearm.,Item. Weapon. Firearm.,false,,false,false,https://arkhamdb.com/card/52001,,,,2,,,,,,,,,,,,,,,,,,,,,Mauro Dal Bo,,,dda6ee27-e9d1-458c-9e44-9e9c05cc0986,/bundles/cards/52001.png,,,,,,,,,,,,,,,,2,,Hand,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,event,Event,,,guardian,Guardian,2,false,false,52002,"""Eat lead!""","""Eat lead!""","Fast. Play when you activate the <b>Fight</b> ability on a [[Firearm]] asset.
Spend 1 additional ammo token from that asset. When you reveal chaos tokens for this attack, reveal 1 additional chaos token. Choose one to resolve and ignore the other.","Fast. Play when you activate the <b>Fight</b> ability on a [[Firearm]] asset.
Spend 1 additional ammo token from that asset. When you reveal chaos tokens for this attack, reveal 1 additional chaos token. Choose one to resolve and ignore the other.",2,false,2,,Tactic.,Tactic.,false,,false,false,https://arkhamdb.com/card/52002,,,,1,1,,,,,,,,,,,,,,,,,,,,David Demaret,,,c21457fa-89c3-4ab6-9f8c-e185f54350c9,/bundles/cards/52002.png,,,,,,,,,,,,,,,,1,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,event,Event,,,seeker,Seeker,3,false,false,52003,Logical Reasoning,Logical Reasoning,"For each clue you have (to a maximum of 3), either heal 2 horror from an investigator at your location or discard a [[Terror]] card at your location.","For each clue you have (to a maximum of 3), either heal 2 horror from an investigator at your location or discard a [[Terror]] card at your location.",2,false,2,,Insight.,Insight.,false,,false,false,https://arkhamdb.com/card/52003,,3,,,,,,,,,,,,,,,,,,,,,,"""I am the wisest man alive, for I know one thing, and that is that I know nothing.""
- Plato, <u>The Republic</u>",Andreas Zafiratos,,,728d7391-7b94-49f6-b51a-53ae7212f992,/bundles/cards/52003.png,,,,,,,,,,,,,,,,2,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,seeker,Seeker,4,false,false,52004,Archaic Glyphs,Archaic Glyphs,"You can only include this asset in your deck by upgrading it from Archaic Glyphs <i>(Untranslated)</i>, and only if ""you have translated the glyphs"" in your Campaign Log.
Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> If you succeed, you may put an asset with printed cost of X or lower into play from your hand. X is the amount you succeeded by.","You can only include this asset in your deck by upgrading it from Archaic Glyphs <i>(Untranslated)</i>, and only if ""you have translated the glyphs"" in your Campaign Log.
Uses (3 charges).
[action] Spend 1 charge: <b>Investigate.</b> If you succeed, you may put an asset with printed cost of X or lower into play from your hand. X is the amount you succeeded by.",2,false,2,Arcane,Spell.,Spell.,false,,false,false,https://arkhamdb.com/card/52004,Markings of Isis,,1,1,,,,,,,,,,,,,,,,,,,,,Anna Christenson,,,1971a1d6-9883-4e9a-ab34-f814c9414338,/bundles/cards/52004.png,,,,,,,,,,,,,,,,2,,Arcane,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,rogue,Rogue,5,false,false,52005,Stealth,Stealth,"[free] During your turn, exhaust Stealth: <b>Evade.</b> The chosen enemy gets -2 evade for this evasion attempt. If you successfully evade the enemy, disengage with it but do not exhaust it. Until the end of your turn, that enemy cannot engage you.","[free] During your turn, exhaust Stealth: <b>Evade.</b> The chosen enemy gets -2 evade for this evasion attempt. If you successfully evade the enemy, disengage with it but do not exhaust it. Until the end of your turn, that enemy cannot engage you.",2,false,2,,Talent.,Talent.,false,,false,false,https://arkhamdb.com/card/52005,,,,,2,,,,,,,,,,,,,,,,,,,,Ignacio Bazán Lazcano,,,50336e12-f86f-4473-919d-c204f4282784,/bundles/cards/52005.png,,,,,,,,,,,,,,,,2,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,rogue,Rogue,6,false,false,52006,Suggestion,Suggestion,"Uses (3 charges). If Suggestion has no charges, discard it.
[action] Exhaust Suggestion: <b>Evade.</b> Add your [willpower] value to your skill value for this evasion attempt. If you do not succeed by at least 2, remove 1 charge from Suggestion.","Uses (3 charges). If Suggestion has no charges, discard it.
[action] Exhaust Suggestion: <b>Evade.</b> Add your [willpower] value to your skill value for this evasion attempt. If you do not succeed by at least 2, remove 1 charge from Suggestion.",2,false,2,Arcane,Spell.,Spell.,false,,false,false,https://arkhamdb.com/card/52006,,1,,,,,,,,,,,,,,,,,,,,,,,Owen William Weber,,,a830a18b-0c79-4f02-b3de-c2bd2f1083ef,/bundles/cards/52006.png,,,,,,,,,,,,,,,,3,,Arcane,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,mystic,Mystic,7,false,false,52007,Alchemical Transmutation,Alchemical Transmutation,"Uses (4 charges).
[action] Exhaust Alchemical Transmutation, spend 1 charge: Test [willpower] (0). For each point you succeed by, gain 1 resource (to a maximum of 4). If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this test, take 1 damage.","Uses (4 charges).
[action] Exhaust Alchemical Transmutation, spend 1 charge: Test [willpower] (0). For each point you succeed by, gain 1 resource (to a maximum of 4). If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] symbol is revealed during this test, take 1 damage.",2,false,2,Arcane,Spell.,Spell.,false,,false,false,https://arkhamdb.com/card/52007,,1,1,,,,,,,,,,,,,,,,,,,,,,Andreas Zafiratos,,,75269548-4a48-4fbc-b974-5449610feb34,/bundles/cards/52007.png,,,,,,,,,,,,,,,,0,,Arcane,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,event,Event,,,mystic,Mystic,8,false,false,52008,Storm of Spirits,Storm of Spirits,"<b>Fight.</b> This attack uses [willpower] instead of [combat]. You get +2 [willpower] for this attack. If you succeed, instead of its standard damage, this attack deals 3 damage to each enemy at your location <i>(any additional damage is dealt to the attacked enemy)</i>. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] token is revealed during this attack, deal 2 damage to each investigator at your location.","<b>Fight.</b> This attack uses [willpower] instead of [combat]. You get +2 [willpower] for this attack. If you succeed, instead of its standard damage, this attack deals 3 damage to each enemy at your location <i>(any additional damage is dealt to the attacked enemy)</i>. If a [skull], [cultist], [tablet], [elder_thing], or [auto_fail] token is revealed during this attack, deal 2 damage to each investigator at your location.",2,false,2,,Spell.,Spell.,false,,false,false,https://arkhamdb.com/card/52008,,1,,2,,,,,,,,,,,,,,,,,,,,,Monztre,,,fbf08f85-baf9-4db3-a18e-31750bdffe4f,/bundles/cards/52008.png,,,,,,,,,,,,,,,,3,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,survivor,Survivor,9,false,false,52009,Lantern,Lantern,"[action]: <b>Investigate.</b> Your location gets -1 shroud for this investigation.
[action] Discard Lantern: Deal 1 damage to an enemy at your location (or remove Lantern from the game to deal 2 damage, instead). This action does not provoke attacks of opportunity.","[action]: <b>Investigate.</b> Your location gets -1 shroud for this investigation.
[action] Discard Lantern: Deal 1 damage to an enemy at your location (or remove Lantern from the game to deal 2 damage, instead). This action does not provoke attacks of opportunity.",2,false,2,Hand,Item. Tool.,Item. Tool.,false,,false,false,https://arkhamdb.com/card/52009,,,2,,,,,,,,,,,,,,,,,,,,,,Ilich Henriquez,,,675dd581-5708-485f-865a-dcd518ac7cfc,/bundles/cards/52009.png,,,,,,,,,,,,,,,,1,,Hand,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,asset,Asset,,,survivor,Survivor,10,false,false,52010,Gravedigger's Shovel,Gravedigger's Shovel,"[action]: <b>Fight.</b> You get +2 [combat] for this attack.
[action] Discard Gravedigger's Shovel: Discover 1 clue at your location (or remove Gravedigger's Shovel from the game to discover 2 clues, instead).","[action]: <b>Fight.</b> You get +2 [combat] for this attack.
[action] Discard Gravedigger's Shovel: Discover 1 clue at your location (or remove Gravedigger's Shovel from the game to discover 2 clues, instead).",2,false,2,Hand,Item. Tool. Weapon. Melee.,Item. Tool. Weapon. Melee.,false,,false,false,https://arkhamdb.com/card/52010,,,,2,,,,,,,,,,,,,,,,,,,,"I knew I should have, but I couldn't stop digging.",Matt Bradbury,,,21b12cda-3b0d-4c67-b9c7-8ba7a26033f5,/bundles/cards/52010.png,,,,,,,,,,,,,,,,1,,Hand,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,treachery,Treachery,basicweakness,Basic Weakness,neutral,Neutral,11,false,false,52011,Unspeakable Oath (Bloodthirst),Unspeakable Oath (Bloodthirst),"Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[reaction] When you deal damage to an enemy in excess of its remaining health: Discard this card from your hand.","Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[reaction] When you deal damage to an enemy in excess of its remaining health: Discard this card from your hand.",1,false,1,,Madness. Pact.,Madness. Pact.,false,,false,false,https://arkhamdb.com/card/52011,,,,,,,,,,,,,,,,,,,,,,,,,Daarken,,,58a1eddf-4958-4e7f-aea0-30c045452688,/bundles/cards/52011.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,treachery,Treachery,basicweakness,Basic Weakness,neutral,Neutral,12,false,false,52012,Unspeakable Oath (Curiosity),Unspeakable Oath (Curiosity),"Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[reaction] After you successfully investigate a location with no clues on it: Discard this card from your hand.","Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[reaction] After you successfully investigate a location with no clues on it: Discard this card from your hand.",1,false,1,,Madness. Pact.,Madness. Pact.,false,,false,false,https://arkhamdb.com/card/52012,,,,,,,,,,,,,,,,,,,,,,,,,Daarken,,,3a95f99d-79f5-45d3-b1e9-f1bd0159e116,/bundles/cards/52012.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rtptc,Return to the Path to Carcosa,treachery,Treachery,basicweakness,Basic Weakness,neutral,Neutral,13,false,false,52013,Unspeakable Oath (Cowardice),Unspeakable Oath (Cowardice),"Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[action]: <b>Evade.</b> Use only on an exhausted unengaged enemy at your location. If you succeed, discard this card from your hand.","Campaign Mode only. Peril. Hidden.
<b>Revelation</b> - Secretly add this card to your hand.
<b>Forced</b> - When the game ends or you are eliminated, if this card is in your hand: You earn 2 fewer experience.
[action]: <b>Evade.</b> Use only on an exhausted unengaged enemy at your location. If you succeed, discard this card from your hand.",1,false,1,,Madness. Pact.,Madness. Pact.,false,,false,false,https://arkhamdb.com/card/52013,,,,,,,,,,,,,,,,,,,,,,,,,Daarken,,,83f6bbac-9c75-444b-b923-afed2c67532f,/bundles/cards/52013.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
